site,safra,material,ciclo,epoca,rain_q1.low,rain_q1.med,rain_q1.high,rain_q2.norain,rain_q2.low,rain_q2.med,rain_q3.norain,rain_q3.low,rain_q4.low,rain_q4.med,rain_q4.high,depth,PH_CACL2,PH_AGUA,MO_GDM3,P_meh_MG_DM3,P_res_MG_DM3,K_MG_DM3,CA_CMOLCDM3,MG_CMOLCDM3,AL_CMOLCDM3,H_Al_CMOLCDM3,SOM_BASES,CTC,SAT_BASES,S_MG_DM3,ZN_MG_DM3,B_MG_DM3,CU_MG_DM3,MN_MG_DM3,FE_MG_DM3,REL_CAMG,SATPOR_K,SATPOR_CA,SATPOR_MG,SATPOR_H,SATDE_AL,ARGILA,productivity
riobrilhante,2016-2017,p,112,4,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,58
riobrilhante,2016-2017,p,112,4,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,58
riobrilhante,2016-2017,b,113,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,45.6
riobrilhante,2016-2017,b,113,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,45.6
riobrilhante,2016-2017,b,109,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,58.9
riobrilhante,2016-2017,b,109,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,58.9
riobrilhante,2016-2017,n,110,4,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,57.6
riobrilhante,2016-2017,n,110,4,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,57.6
riobrilhante,2016-2017,n,110,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,41.9
riobrilhante,2016-2017,n,110,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,41.9
riobrilhante,2016-2017,n,115,3,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,40
riobrilhante,2016-2017,n,115,3,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,40
riobrilhante,2016-2017,f,108,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,58.2
riobrilhante,2016-2017,f,108,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,58.2
riobrilhante,2016-2017,t,112,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,57.4
riobrilhante,2016-2017,t,112,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,57.4
riobrilhante,2016-2017,b,103,3,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,36.2
riobrilhante,2016-2017,b,103,3,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,36.2
riobrilhante,2016-2017,b,111,3,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,34.2
riobrilhante,2016-2017,b,111,3,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,34.2
riobrilhante,2016-2017,a,106,3,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,37.1
riobrilhante,2016-2017,a,106,3,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,37.1
riobrilhante,2016-2017,n,110,3,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,36.3
riobrilhante,2016-2017,n,110,3,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,36.3
riobrilhante,2016-2017,a,114,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,61.9
riobrilhante,2016-2017,a,114,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,61.9
riobrilhante,2016-2017,d,108,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,61.6
riobrilhante,2016-2017,d,108,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,61.6
riobrilhante,2016-2017,n,116,3,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,28.7
riobrilhante,2016-2017,n,116,3,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,28.7
riobrilhante,2016-2017,n,114,4,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,57.4
riobrilhante,2016-2017,n,114,4,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,57.4
riobrilhante,2016-2017,t,109,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,68
riobrilhante,2016-2017,t,109,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,68
riobrilhante,2016-2017,d,114,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,59.9
riobrilhante,2016-2017,d,114,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,59.9
riobrilhante,2016-2017,t,110,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,57.4
riobrilhante,2016-2017,t,110,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,57.4
riobrilhante,2016-2017,b,111,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,36
riobrilhante,2016-2017,b,111,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,36
riobrilhante,2016-2017,b,113,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,56.3
riobrilhante,2016-2017,b,113,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,56.3
riobrilhante,2016-2017,m,110,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,58.8
riobrilhante,2016-2017,m,110,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,58.8
riobrilhante,2016-2017,s,110,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,59.5
riobrilhante,2016-2017,s,110,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,59.5
riobrilhante,2016-2017,b,113,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,59.5
riobrilhante,2016-2017,b,113,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,59.5
riobrilhante,2016-2017,s,114,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,62.4
riobrilhante,2016-2017,s,114,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,62.4
riobrilhante,2016-2017,g,114,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,54.8
riobrilhante,2016-2017,g,114,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,54.8
riobrilhante,2016-2017,d,111,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,58.6
riobrilhante,2016-2017,d,111,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,58.6
riobrilhante,2016-2017,b,105,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,63.7
riobrilhante,2016-2017,b,105,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,63.7
riobrilhante,2016-2017,a,112,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,65.7
riobrilhante,2016-2017,a,112,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,65.7
riobrilhante,2016-2017,p,112,2,0,1,0,1,0,0,0,1,0,1,0,00-20,5.3,6,37,30,52.88,0.36,0.6,1.8,0,3.4,8.1,11.6,70,10,1.9,0.33,7.3,23,34,3.3,0.7,43.6,18.97,0,0,56.4,54.6
riobrilhante,2016-2017,p,112,2,0,1,0,1,0,0,0,1,0,1,0,20-40,5.6,6.3,29,15,52.88,0.49,0.96,1.7,0,3.1,11.8,14.9,79,8,1.8,0.55,8.9,26.7,17,5.6,0.52,50,18.7,23.04,0,55.1,54.6
riobrilhante,2017-2018,r,93,3,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,77.2
riobrilhante,2017-2018,r,93,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,77.2
riobrilhante,2017-2018,a,123.5,1,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,71.7333
riobrilhante,2017-2018,a,123.5,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,71.7333
riobrilhante,2017-2018,b,118,3,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,75.9333
riobrilhante,2017-2018,b,118,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,75.9333
riobrilhante,2017-2018,b,108,3,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,75.6667
riobrilhante,2017-2018,b,108,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,75.6667
riobrilhante,2017-2018,s,110,3,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,77.1333
riobrilhante,2017-2018,s,110,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,77.1333
riobrilhante,2017-2018,f,108,3,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,76.7667
riobrilhante,2017-2018,f,108,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,76.7667
riobrilhante,2017-2018,x,125,1,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,71.8333
riobrilhante,2017-2018,x,125,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,71.8333
riobrilhante,2017-2018,n,123.5,1,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,71.5333
riobrilhante,2017-2018,n,123.5,1,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,71.5333
riobrilhante,2017-2018,n,96,3,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,75.5
riobrilhante,2017-2018,n,96,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,75.5
riobrilhante,2017-2018,n,103.5,3,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,75.3667
riobrilhante,2017-2018,n,103.5,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,75.3667
riobrilhante,2017-2018,m,112,3,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,77.8667
riobrilhante,2017-2018,m,112,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,77.8667
riobrilhante,2017-2018,s,108,3,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,77.5
riobrilhante,2017-2018,s,108,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,77.5
riobrilhante,2017-2018,h,97,3,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,76.7333
riobrilhante,2017-2018,h,97,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,76.7333
riobrilhante,2017-2018,s,103,3,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,75.5
riobrilhante,2017-2018,s,103,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,75.5
riobrilhante,2017-2018,s,103,3,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,75.2
riobrilhante,2017-2018,s,103,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,75.2
riobrilhante,2017-2018,t,109,3,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,73.9667
riobrilhante,2017-2018,t,109,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,73.9667
riobrilhante,2017-2018,m,115,3,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,72.8667
riobrilhante,2017-2018,m,115,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,72.8667
riobrilhante,2017-2018,m,100,3,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,72.6333
riobrilhante,2017-2018,m,100,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,72.6333
riobrilhante,2017-2018,s,106,3,0,1,0,0,1,0,1,0,0,0,1,20-40,5.3,6,18.9,1.2,52.88,0.13,3.1,1,0,3.3,4.2,7.5,55.5,29.4,1.5,0.09,8.3,71.3,76.2,23.5,1.7,41,12.8,44.5,0,61.3,72.5667
riobrilhante,2017-2018,s,106,3,0,1,0,0,1,0,1,0,0,0,1,00-20,5.2,5.9,27.7,11.8,3.8,0.41,4.3,1.3,0,3.9,6,9.8,60.6,7.6,3.5,0.22,8.5,110.4,58.3,11.5,4.1,43.6,13,39.3,0,59.5,72.5667
