material,site,ciclo,safra,epoca,rain_q1.low,rain_q1.med,rain_q1.high,rain_q2.norain,rain_q2.low,rain_q2.med,rain_q3.norain,rain_q3.low,rain_q4.low,rain_q4.med,rain_q4.high,productivity
gm,sãogabrieldooeste,116,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,73.3
ft,sãogabrieldooeste,111,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,73
ns,sãogabrieldooeste,115,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,73
br,sãogabrieldooeste,113,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,72.8
ft,sãogabrieldooeste,102,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,71.7
m7,sãogabrieldooeste,108,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,71.7
ft,sãogabrieldooeste,115,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,70.6
br,sãogabrieldooeste,111,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,70.2
br,sãogabrieldooeste,106,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,69.2
ft,sãogabrieldooeste,108,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,67.6
af,sãogabrieldooeste,107,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,66.7
5g,sãogabrieldooeste,105,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,59.4
cs,sãogabrieldooeste,117,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,81
br,sãogabrieldooeste,103,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,79.2
fp,sãogabrieldooeste,108,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,77
cs,sãogabrieldooeste,106,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,77
te,sãogabrieldooeste,107,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,75.4
sy,sãogabrieldooeste,103,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,75.3
ns,sãogabrieldooeste,108,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,74.6
ns,sãogabrieldooeste,103,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,67.9
st,sãogabrieldooeste,113,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,67.8
br,sãogabrieldooeste,113,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,67.8
ns,sãogabrieldooeste,103,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,69.4
te,sãogabrieldooeste,103,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,68.7
ic,sãogabrieldooeste,108,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,68.6
ns,sãogabrieldooeste,116,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,68.4
cz,sãogabrieldooeste,110,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,68.3
br,sãogabrieldooeste,107,2016-2017,2,0,1,0,1,0,0,0,1,0,1,0,68
as,naviraí,121.5,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,62.1667
as,naviraí,122,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,62
dm,naviraí,117.5,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,61.3333
ns,naviraí,122,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,61.1333
m6,naviraí,123.5,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,61
xi,riobrilhante,125,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,71.8333
as,riobrilhante,123.5,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,71.7333
na,riobrilhante,123.5,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,71.5333
ft,riobrilhante,123.5,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,71.5333
sy,riobrilhante,122.5,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,71.2667
ns,riobrilhante,121.5,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,71
ft,riobrilhante,119.5,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,70.8333
ft,riobrilhante,126,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,70.1333
ns,riobrilhante,127.5,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,70
ns,riobrilhante,121.5,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,69.7667
ns,riobrilhante,124,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,69.7
br,riobrilhante,127.5,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,69.3667
br,riobrilhante,125,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,68.7667
br,riobrilhante,129,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,68.5667
br,riobrilhante,125,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,68.5333
sw,riobrilhante,126.5,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,68.1
br,riobrilhante,120.5,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,68
ho,riobrilhante,126,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,67.6
as,riobrilhante,125.5,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,67.3
br,riobrilhante,122.5,2017-2018,1,0,1,0,0,1,0,1,0,0,0,1,67.1
ns,riobrilhante,104.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,65.6
ft,riobrilhante,104.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,63.6
ft,riobrilhante,113.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,63.1667
ho,riobrilhante,111,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,81.05
ns,riobrilhante,114.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,73.4
tm,riobrilhante,111.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,72.1528
as,riobrilhante,116,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,72.15
br,riobrilhante,115,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,71.35
ns,riobrilhante,115,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,70.85
br,riobrilhante,111.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,70.35
br,riobrilhante,114.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,69.15
br,riobrilhante,110.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,69
br,riobrilhante,110.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,68.25
ns,riobrilhante,115,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,67.95
sw,riobrilhante,111,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,67.35
xi,riobrilhante,107,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,66.75
ns,riobrilhante,111.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,64.95
as,riobrilhante,112,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,64.5
br,riobrilhante,115,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,62.7
ns,riobrilhante,111,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,58.05
ns,riobrilhante,115,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,57.3
tm,riobrilhante,111.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,55.4528
te,riobrilhante,113,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,48.05
m6,sãogabrieldooeste,110,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,103.8
br,sãogabrieldooeste,110.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,102.95
m5,sãogabrieldooeste,113,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,102.35
br,sãogabrieldooeste,110,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,100.9
br,sãogabrieldooeste,117,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,100.55
dm,sãogabrieldooeste,107.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,98.95
ns,sãogabrieldooeste,115.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,98.5
m6,sãogabrieldooeste,112.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,97.3
cz,sãogabrieldooeste,110,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,97.25
br,sãogabrieldooeste,109.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,96.5
br,sãogabrieldooeste,109.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,96.4
m7,sãogabrieldooeste,112,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,96.15
m6,sãogabrieldooeste,110.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,95.65
gm,sãogabrieldooeste,109.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,94.05
bs,sãogabrieldooeste,110.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,94
br,sãogabrieldooeste,110.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,93.65
br,sãogabrieldooeste,112,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,93.55
br,sãogabrieldooeste,100,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,93.35
ft,sãogabrieldooeste,125,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,92.95
br,sãogabrieldooeste,121,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,92.8
ns,sãogabrieldooeste,103,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,91.6
sy,naviraí,106,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,60.9667
ft,naviraí,102,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,60.8
br,naviraí,109,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,59.3
br,naviraí,106.5,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,58.7333
cz,naviraí,106,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,57.6333
ns,naviraí,122,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,57.5
ns,naviraí,100,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,57.3333
ns,naviraí,102,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,56.4667
sw,naviraí,115,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,56
ns,naviraí,113,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,54.9
ft,naviraí,116,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,54.7333
ns,naviraí,106,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,54.6
br,naviraí,106,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,54.5333
ns,naviraí,105.5,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,54.3333
br,naviraí,110,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,53.8667
br,naviraí,114,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,52.4
ft,naviraí,118,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,51.4333
br,naviraí,116.5,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,44.9667
cz,riobrilhante,103.5,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,78.7
te,riobrilhante,101,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,78.1667
br,riobrilhante,118.5,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,77.9731
m5,riobrilhante,108,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,77.8667
sy,riobrilhante,100,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,77.5
rk,riobrilhante,104,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,77.2
sy,riobrilhante,104,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,77.1333
ft,riobrilhante,100,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,76.7667
br,riobrilhante,104,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,75.9333
br,riobrilhante,100,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,75.6667
ns,riobrilhante,107,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,75.5
ns,riobrilhante,106,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,75.3667
br,riobrilhante,104,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,74.6573
sw,riobrilhante,102,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,74.3333
te,riobrilhante,135.5,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,73.8667
ns,riobrilhante,106,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,73.8333
as,riobrilhante,112,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,73.4667
ft,riobrilhante,97,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,72.0333
ns,riobrilhante,98,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,71.3
tm,riobrilhante,126,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,71
sy,riobrilhante,103,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,70.7667
ns,riobrilhante,109,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,70.4
br,riobrilhante,105,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,70.1
br,riobrilhante,135.5,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,68.5
ns,riobrilhante,118.5,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,68.3
ft,riobrilhante,98,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,68.0073
ft,riobrilhante,103,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,67.6333
ft,riobrilhante,104,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,67.3
ns,riobrilhante,100,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,67.3
br,riobrilhante,97,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,65.2073
gm,riobrilhante,107,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,65.0073
ho,riobrilhante,116,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,76.7333
sy,riobrilhante,101,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,75.5
sy,riobrilhante,108,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,75.2
te,riobrilhante,106.5,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,73.9667
m5,riobrilhante,107,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,72.8667
m6,riobrilhante,102,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,72.6333
sy,riobrilhante,104,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,72.5667
dm,riobrilhante,99,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,72.4
cg,sãogabrieldooeste,112,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,76.3827
br,sãogabrieldooeste,102,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,75.6
ad,sãogabrieldooeste,101,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,75.4667
ft,sãogabrieldooeste,93,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,74.9333
br,sãogabrieldooeste,104,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,74.3333
tm,sãogabrieldooeste,100,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,73.8
te,sãogabrieldooeste,104,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,73.8
br,sãogabrieldooeste,115.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,73.2333
as,sãogabrieldooeste,115,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,72.7382
dm,sãogabrieldooeste,114.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,72.2882
ad,sãogabrieldooeste,114.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,72.2532
ad,sãogabrieldooeste,114,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,72.0532
br,sãogabrieldooeste,116,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,71.8667
br,sãogabrieldooeste,121.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,69.8382
cg,sãogabrieldooeste,119.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,69.3532
ad,sãogabrieldooeste,118,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,67.4333
br,sãogabrieldooeste,116.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,66.7333
an,sãogabrieldooeste,112.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,65.0532
dm,sãogabrieldooeste,110.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,64.4382
m7,sãogabrieldooeste,115,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,61.6532
as,sidrolândia,115.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,83.9
tm,sidrolândia,117,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,83.3667
ns,sidrolândia,111,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,81.3
tm,sidrolândia,113,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,81.1
m5,sidrolândia,110.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,80.5
te,sidrolândia,113.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,80
tm,sidrolândia,110,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,79.6333
as,sidrolândia,109,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,79.1333
sy,sidrolândia,115,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,78.0333
sy,sidrolândia,112,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,78
na,sidrolândia,113.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,77.9333
ns,sidrolândia,108,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,77.7333
cz,sidrolândia,110.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,77.4667
m6,sidrolândia,112.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,76.7333
sy,sidrolândia,114.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,76.6333
bs,sidrolândia,112.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,76.4333
ho,sidrolândia,113,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,76.3333
br,sidrolândia,112.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,75.5
av,sidrolândia,109,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,75.2
br,sidrolândia,113,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,75.0667
cz,sidrolândia,108.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,74.8667
as,sidrolândia,107.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,74.6
br,sidrolândia,108,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,74.5333
br,sidrolândia,110.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,74.3333
sy,sidrolândia,109.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,74.0667
av,sidrolândia,110.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,73.8333
sy,sidrolândia,110.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,73.6
br,sidrolândia,111,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,72.6333
ns,sidrolândia,121,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,72.5333
m6,sidrolândia,115.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,71.9
br,sidrolândia,109.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,71.8667
ft,sidrolândia,117,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,71.6667
ft,sidrolândia,105,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,70.9333
ft,sidrolândia,106,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,70.3333
rk,sidrolândia,120,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,69.8667
sw,sidrolândia,108,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,69.6333
ns,sidrolândia,120,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,69.2333
ns,sidrolândia,116,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,69.1667
ns,sidrolândia,109,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,68.7
te,sidrolândia,120,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,68.6333
xi,sidrolândia,105,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,68.6
br,sidrolândia,112,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,68.0333
br,sidrolândia,118,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,65.3667
ns,sidrolândia,118,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,64.7667
br,sãogabrieldooeste,110,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,91.55
te,sãogabrieldooeste,120,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,91.45
dm,sãogabrieldooeste,115,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,91.45
ns,sãogabrieldooeste,116,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,91.45
ns,sãogabrieldooeste,125,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,89.65
br,sãogabrieldooeste,108,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,88.95
ft,sãogabrieldooeste,116,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,88.85
ns,sãogabrieldooeste,113,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,88
ns,sãogabrieldooeste,115,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,87.85
ns,sãogabrieldooeste,125,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,87.45
as,sãogabrieldooeste,125,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,86.95
tm,sãogabrieldooeste,116,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,86.5
br,sãogabrieldooeste,120,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,86.35
br,sãogabrieldooeste,118,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,86.15
dm,sãogabrieldooeste,120,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,85.75
br,sãogabrieldooeste,114,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,83.95
br,sãogabrieldooeste,119,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,83.35
te,sãogabrieldooeste,116,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,83.2
te,sãogabrieldooeste,120,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,83.1
tm,sãogabrieldooeste,119,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,82.8
ft,sãogabrieldooeste,120,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,80.3
tm,sãogabrieldooeste,115,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,80
dm,sãogabrieldooeste,111,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,78.25
an,sãogabrieldooeste,119,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,71.65
m7,sãogabrieldooeste,123,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,69.35
dm,sãogabrieldooeste,111.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,89.5882
ns,sãogabrieldooeste,114,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,89.3032
ns,sãogabrieldooeste,120,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,87.6032
m6,sãogabrieldooeste,110,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,87.2032
ns,sãogabrieldooeste,110,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,87.2032
dm,sãogabrieldooeste,115,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,85.9382
ft,sãogabrieldooeste,111,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,85
br,sãogabrieldooeste,102,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,84.8333
cz,sãogabrieldooeste,110,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,84.4882
ft,sãogabrieldooeste,111,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,84.0827
m6,sãogabrieldooeste,115,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,83.2532
br,sãogabrieldooeste,115,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,83.0382
as,sãogabrieldooeste,120,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,82.8667
ns,sãogabrieldooeste,111,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,82.3032
ns,sãogabrieldooeste,105,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,81.8032
ns,sãogabrieldooeste,105,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,81.8032
br,sãogabrieldooeste,110,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,81.7333
ad,sãogabrieldooeste,105,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,81.2532
br,sãogabrieldooeste,105,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,81.2333
cg,sãogabrieldooeste,114,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,80.9882
ft,sãogabrieldooeste,105,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,79.9667
br,sãogabrieldooeste,98,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,79.8882
as,sãogabrieldooeste,133,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,79.7532
br,sãogabrieldooeste,115,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,79.6882
br,sãogabrieldooeste,111,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,79.2382
te,sãogabrieldooeste,119,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,78.6667
tm,sãogabrieldooeste,116,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,77.6667
m7,sãogabrieldooeste,112,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,77.5032
br,sãogabrieldooeste,124,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,77.2333
br,sãogabrieldooeste,112.5,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,77.0882
cg,sãogabrieldooeste,109.5,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,76.9382
br,sãogabrieldooeste,108,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,76.9333
ns,maracaju,115,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,80.2333
br,maracaju,102,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,80.0333
br,maracaju,115,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,79.8
ft,maracaju,107,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,78.4667
br,maracaju,115,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,78.2333
br,maracaju,118,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,78.0333
tm,maracaju,110,2017-2018,3,0,1,0,0,1,0,1,0,0,0,1,76.8333
br,maracaju,114,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,76.2
br,maracaju,109,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,75.9667
av,maracaju,115,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,75.5667
br,maracaju,110,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,72.8667
ft,maracaju,108,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,66.0667
as,naviraí,108,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,69.8333
ns,naviraí,115.5,2017-2018,2,0,1,0,0,1,0,1,0,0,0,1,66.8333
