site,material,depth,rain_q1.low,rain_q1.med,rain_q1.high,rain_q2.norain,rain_q2.low,rain_q2.med,rain_q3.norain,rain_q3.low,rain_q4.low,rain_q4.med,rain_q4.high,PH_CACL2,PH_AGUA,MO_GDM3,P_meh_MG_DM3,P_res_MG_DM3,K_MG_DM3,CA_CMOLCDM3,MG_CMOLCDM3,AL_CMOLCDM3,H_Al_CMOLCDM3,SOM_BASES,CTC,SAT_BASES,S_MG_DM3,ZN_MG_DM3,B_MG_DM3,CU_MG_DM3,MN_MG_DM3,FE_MG_DM3,REL_CAMG,SATPOR_K,SATPOR_CA,SATPOR_MG,SATPOR_H,SATDE_AL,ARGILA,productivity
sidrolândia,bx,00-20,0,0,1,0,1,0,1,0,0,1,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,129
sidrolândia,gn,20-40,0,0,1,0,1,0,0,1,0,1,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,139.9
sidrolândia,gn,00-20,0,0,1,0,1,0,0,1,0,1,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,139.9
sidrolândia,p3,20-40,0,0,1,1,0,0,1,0,1,0,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,103.3
sidrolândia,p3,00-20,0,0,1,1,0,0,1,0,1,0,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,103.3
sidrolândia,gn,20-40,0,0,1,1,0,0,1,0,1,0,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,105.5
sidrolândia,gn,00-20,0,0,1,1,0,0,1,0,1,0,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,105.5
sidrolândia,lg,20-40,0,0,1,1,0,0,1,0,1,0,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,90.5
sidrolândia,lg,00-20,0,0,1,1,0,0,1,0,1,0,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,90.5
sidrolândia,dk,20-40,0,0,0,0,0,0,0,0,0,0,1,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,122.3
sidrolândia,dk,00-20,0,0,0,0,0,0,0,0,0,0,1,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,122.3
sidrolândia,2b,20-40,0,0,1,0,1,0,0,1,0,1,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,141.6
sidrolândia,2b,00-20,0,0,1,0,1,0,0,1,0,1,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,141.6
sidrolândia,br,20-40,0,0,1,1,0,0,1,0,1,0,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,90.7
sidrolândia,br,00-20,0,0,1,1,0,0,1,0,1,0,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,90.7
sidrolândia,rb,20-40,0,0,1,1,0,0,0,1,0,0,1,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,102.9
sidrolândia,rb,00-20,0,0,1,1,0,0,0,1,0,0,1,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,102.9
sidrolândia,2b,20-40,0,0,1,0,1,0,0,1,0,1,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,143.3
sidrolândia,2b,00-20,0,0,1,0,1,0,0,1,0,1,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,143.3
sidrolândia,ag,20-40,1,0,0,0,0,0,0,1,0,1,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,141.3
sidrolândia,ag,00-20,1,0,0,0,0,0,0,1,0,1,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,141.3
sidrolândia,dk,20-40,0,0,1,0,1,0,0,1,0,1,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,143
sidrolândia,dk,00-20,0,0,1,0,1,0,0,1,0,1,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,143
sidrolândia,ag,20-40,0,0,1,0,1,0,0,1,0,1,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,144.8
sidrolândia,ag,00-20,0,0,1,0,1,0,0,1,0,1,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,144.8
sidrolândia,mg,20-40,0,1,0,0,0,1,1,0,0,0,1,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,146.1
sidrolândia,mg,00-20,0,1,0,0,0,1,1,0,0,0,1,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,146.1
sidrolândia,mg,20-40,0,0,1,0,1,0,0,1,0,1,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,136.5
sidrolândia,mg,00-20,0,0,1,0,1,0,0,1,0,1,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,136.5
sidrolândia,9b,20-40,0,0,1,0,1,0,0,1,0,1,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,135.3
sidrolândia,9b,00-20,0,0,1,0,1,0,0,1,0,1,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,135.3
sidrolândia,zn,20-40,0,0,1,1,0,0,1,0,1,0,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,89.2
sidrolândia,zn,00-20,0,0,1,1,0,0,1,0,1,0,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,89.2
sidrolândia,dk,20-40,0,0,1,0,1,0,0,1,0,1,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,134.5
sidrolândia,dk,00-20,0,0,1,0,1,0,0,1,0,1,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,134.5
sidrolândia,dk,20-40,0,0,1,0,1,0,0,1,0,1,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,141.3
sidrolândia,dk,00-20,0,0,1,0,1,0,0,1,0,1,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,141.3
sidrolândia,2b,20-40,0,1,0,1,0,0,0,1,0,1,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,120.6
sidrolândia,2b,00-20,0,1,0,1,0,0,0,1,0,1,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,120.6
sidrolândia,ag,20-40,0,0,1,0,1,0,0,1,0,1,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,154.3
sidrolândia,ag,00-20,0,0,1,0,1,0,0,1,0,1,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,154.3
sidrolândia,jm,20-40,0,0,1,0,1,0,0,1,0,1,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,159.2
sidrolândia,jm,00-20,0,0,1,0,1,0,0,1,0,1,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,159.2
sidrolândia,mg,20-40,0,0,1,0,1,0,0,1,0,1,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,146.3
sidrolândia,mg,00-20,0,0,1,0,1,0,0,1,0,1,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,146.3
sidrolândia,as,20-40,0,0,1,1,0,0,1,0,1,0,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,105
sidrolândia,as,00-20,0,0,1,1,0,0,1,0,1,0,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,105
sidrolândia,lg,20-40,0,0,1,0,1,0,0,1,0,1,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,137.4
sidrolândia,lg,00-20,0,0,1,0,1,0,0,1,0,1,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,137.4
sidrolândia,ag,20-40,0,0,0,0,0,0,0,0,0,0,1,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,143.5
sidrolândia,ag,00-20,0,0,0,0,0,0,0,0,0,0,1,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,143.5
sidrolândia,dk,20-40,0,0,1,0,1,0,0,1,0,1,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,129.6
sidrolândia,dk,00-20,0,0,1,0,1,0,0,1,0,1,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,129.6
sidrolândia,cd,20-40,0,0,0,0,0,0,0,0,0,0,1,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,125.5
sidrolândia,cd,00-20,0,0,0,0,0,0,0,0,0,0,1,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,125.5
sidrolândia,p3,20-40,0,0,0,0,0,0,0,0,0,0,1,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,155.7
sidrolândia,p3,00-20,0,0,0,0,0,0,0,0,0,0,1,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,155.7
sidrolândia,2b,20-40,0,0,1,1,0,0,0,1,0,0,1,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,110.5
sidrolândia,2b,00-20,0,0,1,1,0,0,0,1,0,0,1,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,110.5
sidrolândia,bx,20-40,0,0,0,0,0,0,0,0,0,0,1,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,133
sidrolândia,bx,00-20,0,0,0,0,0,0,0,0,0,0,1,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,133
sidrolândia,ag,20-40,0,0,1,1,0,0,0,1,0,0,1,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,98.4
sidrolândia,ag,00-20,0,0,1,1,0,0,0,1,0,0,1,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,98.4
sidrolândia,dk,20-40,0,0,1,0,1,0,0,1,0,1,0,4.79,5.41,27.73,5.41,60,0.31,2.4,1,0.24,5.4,3.71,9.11,40.72,127.38,0.7,0.23,17.4,17.5,63.81,2.4,3.4,26.34,10.98,56.64,56.64,31,148.6
sidrolândia,dk,00-20,0,0,1,0,1,0,0,1,0,1,0,5.83,6.44,40.19,19.98,47.4,0.73,6.8,1.35,0,3.58,8.88,12.46,71.27,10.69,2.32,0.56,11.35,77.33,30.43,5.04,5.86,54.57,10.83,28.73,28.73,34,148.6
sidrolândia,2b,20-40,0,1,0,1,0,0,0,1,0,1,0,4.99,5.61,25.57,3.14,41,0.21,2.05,0.95,0,5.29,3.21,8.5,37.76,128.31,10.58,0.3,1.5,3.5,141.7,2.16,2.47,24.12,11.18,62.24,0,54,90.3
sidrolândia,2b,00-20,0,1,0,1,0,0,0,1,0,1,0,5.65,6.25,37.43,6.7,10,0.49,5.4,1.35,0,5.43,7.24,12.67,57.14,24.07,8.46,0.38,11.27,99.36,27.16,4,3.87,42.62,10.66,42.86,0,35,90.3
sidrolândia,p3,20-40,1,0,0,0,0,0,0,1,0,1,0,4.99,5.61,25.57,3.14,41,0.21,2.05,0.95,0,5.29,3.21,8.5,37.76,128.31,10.58,0.3,1.5,3.5,141.7,2.16,2.47,24.12,11.18,62.24,0,54,164.1
sidrolândia,p3,00-20,1,0,0,0,0,0,0,1,0,1,0,5.65,6.25,37.43,6.7,10,0.49,5.4,1.35,0,5.43,7.24,12.67,57.14,24.07,8.46,0.38,11.27,99.36,27.16,4,3.87,42.62,10.66,42.86,0,35,164.1
sidrolândia,20,20-40,0,0,1,0,1,0,0,1,0,1,0,4.99,5.61,25.57,3.14,41,0.21,2.05,0.95,0,5.29,3.21,8.5,37.76,128.31,10.58,0.3,1.5,3.5,141.7,2.16,2.47,24.12,11.18,62.24,0,54,151.3
sidrolândia,20,00-20,0,0,1,0,1,0,0,1,0,1,0,5.65,6.25,37.43,6.7,10,0.49,5.4,1.35,0,5.43,7.24,12.67,57.14,24.07,8.46,0.38,11.27,99.36,27.16,4,3.87,42.62,10.66,42.86,0,35,151.3
sidrolândia,sw,20-40,1,0,0,0,0,0,0,1,0,1,0,4.99,5.61,25.57,3.14,41,0.21,2.05,0.95,0,5.29,3.21,8.5,37.76,128.31,10.58,0.3,1.5,3.5,141.7,2.16,2.47,24.12,11.18,62.24,0,54,169.6
sidrolândia,sw,00-20,1,0,0,0,0,0,0,1,0,1,0,5.65,6.25,37.43,6.7,10,0.49,5.4,1.35,0,5.43,7.24,12.67,57.14,24.07,8.46,0.38,11.27,99.36,27.16,4,3.87,42.62,10.66,42.86,0,35,169.6
sidrolândia,20,20-40,1,0,0,0,0,0,0,1,0,1,0,4.99,5.61,25.57,3.14,41,0.21,2.05,0.95,0,5.29,3.21,8.5,37.76,128.31,10.58,0.3,1.5,3.5,141.7,2.16,2.47,24.12,11.18,62.24,0,54,154.5
sidrolândia,20,00-20,1,0,0,0,0,0,0,1,0,1,0,5.65,6.25,37.43,6.7,10,0.49,5.4,1.35,0,5.43,7.24,12.67,57.14,24.07,8.46,0.38,11.27,99.36,27.16,4,3.87,42.62,10.66,42.86,0,35,154.5
sidrolândia,cd,20-40,1,0,0,0,0,0,0,1,0,1,0,4.99,5.61,25.57,3.14,41,0.21,2.05,0.95,0,5.29,3.21,8.5,37.76,128.31,10.58,0.3,1.5,3.5,141.7,2.16,2.47,24.12,11.18,62.24,0,54,196.7
sidrolândia,cd,00-20,1,0,0,0,0,0,0,1,0,1,0,5.65,6.25,37.43,6.7,10,0.49,5.4,1.35,0,5.43,7.24,12.67,57.14,24.07,8.46,0.38,11.27,99.36,27.16,4,3.87,42.62,10.66,42.86,0,35,196.7
sidrolândia,ag,20-40,1,0,0,0,0,0,0,1,0,1,0,4.99,5.61,25.57,3.14,41,0.21,2.05,0.95,0,5.29,3.21,8.5,37.76,128.31,10.58,0.3,1.5,3.5,141.7,2.16,2.47,24.12,11.18,62.24,0,54,182.2
sidrolândia,ag,00-20,1,0,0,0,0,0,0,1,0,1,0,5.65,6.25,37.43,6.7,10,0.49,5.4,1.35,0,5.43,7.24,12.67,57.14,24.07,8.46,0.38,11.27,99.36,27.16,4,3.87,42.62,10.66,42.86,0,35,182.2
sidrolândia,de,20-40,1,0,0,0,0,0,0,1,0,1,0,4.99,5.61,25.57,3.14,41,0.21,2.05,0.95,0,5.29,3.21,8.5,37.76,128.31,10.58,0.3,1.5,3.5,141.7,2.16,2.47,24.12,11.18,62.24,0,54,182.4
sidrolândia,de,00-20,1,0,0,0,0,0,0,1,0,1,0,5.65,6.25,37.43,6.7,10,0.49,5.4,1.35,0,5.43,7.24,12.67,57.14,24.07,8.46,0.38,11.27,99.36,27.16,4,3.87,42.62,10.66,42.86,0,35,182.4
sidrolândia,cd,20-40,0,1,0,0,0,1,1,0,0,0,1,4.99,5.61,25.57,3.14,41,0.21,2.05,0.95,0,5.29,3.21,8.5,37.76,128.31,10.58,0.3,1.5,3.5,141.7,2.16,2.47,24.12,11.18,62.24,0,54,165.1
sidrolândia,cd,00-20,0,1,0,0,0,1,1,0,0,0,1,5.65,6.25,37.43,6.7,10,0.49,5.4,1.35,0,5.43,7.24,12.67,57.14,24.07,8.46,0.38,11.27,99.36,27.16,4,3.87,42.62,10.66,42.86,0,35,165.1
sidrolândia,p3,20-40,1,0,0,0,0,0,0,1,0,1,0,4.99,5.61,25.57,3.14,41,0.21,2.05,0.95,0,5.29,3.21,8.5,37.76,128.31,10.58,0.3,1.5,3.5,141.7,2.16,2.47,24.12,11.18,62.24,0,54,149.2
sidrolândia,p3,00-20,1,0,0,0,0,0,0,1,0,1,0,5.65,6.25,37.43,6.7,10,0.49,5.4,1.35,0,5.43,7.24,12.67,57.14,24.07,8.46,0.38,11.27,99.36,27.16,4,3.87,42.62,10.66,42.86,0,35,149.2
sidrolândia,as,20-40,1,0,0,0,0,0,0,1,0,1,0,4.99,5.61,25.57,3.14,41,0.21,2.05,0.95,0,5.29,3.21,8.5,37.76,128.31,10.58,0.3,1.5,3.5,141.7,2.16,2.47,24.12,11.18,62.24,0,54,151.3
sidrolândia,as,00-20,1,0,0,0,0,0,0,1,0,1,0,5.65,6.25,37.43,6.7,10,0.49,5.4,1.35,0,5.43,7.24,12.67,57.14,24.07,8.46,0.38,11.27,99.36,27.16,4,3.87,42.62,10.66,42.86,0,35,151.3
sidrolândia,rb,20-40,0,0,0,0,0,0,0,0,0,0,1,4.99,5.61,25.57,3.14,41,0.21,2.05,0.95,0,5.29,3.21,8.5,37.76,128.31,10.58,0.3,1.5,3.5,141.7,2.16,2.47,24.12,11.18,62.24,0,54,128.8
sidrolândia,rb,00-20,0,0,0,0,0,0,0,0,0,0,1,5.65,6.25,37.43,6.7,10,0.49,5.4,1.35,0,5.43,7.24,12.67,57.14,24.07,8.46,0.38,11.27,99.36,27.16,4,3.87,42.62,10.66,42.86,0,35,128.8
sidrolândia,mg,20-40,0,1,0,1,0,0,0,1,0,1,0,4.99,5.61,25.57,3.14,41,0.21,2.05,0.95,0,5.29,3.21,8.5,37.76,128.31,10.58,0.3,1.5,3.5,141.7,2.16,2.47,24.12,11.18,62.24,0,54,131.8
sidrolândia,mg,00-20,0,1,0,1,0,0,0,1,0,1,0,5.65,6.25,37.43,6.7,10,0.49,5.4,1.35,0,5.43,7.24,12.67,57.14,24.07,8.46,0.38,11.27,99.36,27.16,4,3.87,42.62,10.66,42.86,0,35,131.8
sidrolândia,2b,20-40,0,1,0,0,0,1,1,0,0,0,1,4.99,5.61,25.57,3.14,41,0.21,2.05,0.95,0,5.29,3.21,8.5,37.76,128.31,10.58,0.3,1.5,3.5,141.7,2.16,2.47,24.12,11.18,62.24,0,54,167.7
sidrolândia,2b,00-20,0,1,0,0,0,1,1,0,0,0,1,5.65,6.25,37.43,6.7,10,0.49,5.4,1.35,0,5.43,7.24,12.67,57.14,24.07,8.46,0.38,11.27,99.36,27.16,4,3.87,42.62,10.66,42.86,0,35,167.7
sidrolândia,ag,20-40,1,0,0,0,0,0,0,1,0,1,0,4.99,5.61,25.57,3.14,41,0.21,2.05,0.95,0,5.29,3.21,8.5,37.76,128.31,10.58,0.3,1.5,3.5,141.7,2.16,2.47,24.12,11.18,62.24,0,54,178
sidrolândia,ag,00-20,1,0,0,0,0,0,0,1,0,1,0,5.65,6.25,37.43,6.7,10,0.49,5.4,1.35,0,5.43,7.24,12.67,57.14,24.07,8.46,0.38,11.27,99.36,27.16,4,3.87,42.62,10.66,42.86,0,35,178
sidrolândia,2b,20-40,0,1,0,1,0,0,0,1,0,1,0,4.99,5.61,25.57,3.14,41,0.21,2.05,0.95,0,5.29,3.21,8.5,37.76,128.31,10.58,0.3,1.5,3.5,141.7,2.16,2.47,24.12,11.18,62.24,0,54,133.4
sidrolândia,2b,00-20,0,1,0,1,0,0,0,1,0,1,0,5.65,6.25,37.43,6.7,10,0.49,5.4,1.35,0,5.43,7.24,12.67,57.14,24.07,8.46,0.38,11.27,99.36,27.16,4,3.87,42.62,10.66,42.86,0,35,133.4
sidrolândia,as,20-40,1,0,0,0,0,0,0,1,0,1,0,4.99,5.61,25.57,3.14,41,0.21,2.05,0.95,0,5.29,3.21,8.5,37.76,128.31,10.58,0.3,1.5,3.5,141.7,2.16,2.47,24.12,11.18,62.24,0,54,177.8
sidrolândia,as,00-20,1,0,0,0,0,0,0,1,0,1,0,5.65,6.25,37.43,6.7,10,0.49,5.4,1.35,0,5.43,7.24,12.67,57.14,24.07,8.46,0.38,11.27,99.36,27.16,4,3.87,42.62,10.66,42.86,0,35,177.8
